,0,1,2,3,4,busy
2250.wav,-1.3716141e-06,-1.8001779e-06,-2.4173647e-07,-6.5885736e-08,1.0662243e-06,True
2251.wav,0.35138738,0.1207916,-0.074337795,-0.22580993,-0.2508108,False
2252.wav,0.37316078,0.30559415,0.22807261,0.106924474,0.0992496,False
2253.wav,0.08545954,0.08377558,0.018285103,-0.075139895,-0.11787227,False
2254.wav,-0.21371731,-0.11959922,-0.06055252,-0.047379464,0.018887518,True
2255.wav,0.6481751,0.56553715,0.5507416,0.39229035,0.28430766,False
2256.wav,0.0,0.0,0.0,0.0,0.0,True
2257.wav,3.1640332e-07,-4.8534865e-08,1.6607896e-08,-8.0441325e-08,-1.696175e-07,False
2258.wav,8.2558155,7.6168957,7.2287755,6.805896,6.381843,False
2259.wav,0.6878859,0.67710006,0.63438404,0.5361258,0.45622456,False
2260.wav,-0.042852156,-0.0402346,-0.04523392,-0.049757097,-0.05379057,True
2261.wav,0.00010300862,0.0001238593,0.00012235546,9.3508075e-05,9.771659e-05,True
2262.wav,1.3515557,1.2890491,1.2321024,1.1752665,1.1239974,False
2263.wav,0.0031909905,0.0026610976,0.002756734,0.004980592,0.004910749,True
2264.wav,0.0,0.0,0.0,0.0,0.0,False
2265.wav,-0.0015900969,-0.0018854178,-0.0015963487,-0.0019084462,-0.00191226,False
2266.wav,-2.661493e-07,-1.9925307e-07,-1.0521824e-07,-8.8194525e-08,-8.765069e-08,False
2267.wav,0.43880042,0.404601,0.3709697,0.3410075,0.21055259,False
2268.wav,0.34764618,0.9831822,0.871855,0.33519828,-0.3136021,True
2269.wav,-8.308852e-08,-6.083625e-07,2.9605474e-07,-1.3092912e-07,4.5015273e-08,True
2270.wav,-1.7295105,-1.7699146,-1.7918273,-1.7741845,-1.6173859,True
2271.wav,3.6502912e-05,3.6163696e-05,2.4985606e-05,1.1676755e-06,-2.5551003e-06,False
2272.wav,6.610268e-07,5.378454e-07,5.410396e-07,3.1390562e-07,3.2211477e-07,True
2273.wav,3.545489e-06,2.6327612e-06,1.9071215e-06,9.498641e-07,-1.2098842e-07,False
2274.wav,-0.4401697,-0.4771996,-0.39795035,-0.40538093,-0.39416802,True
2275.wav,-0.00011161324,-3.8591294e-05,-2.4981502e-05,-4.160067e-05,-2.7771343e-05,True
2276.wav,0.0,0.0,0.0,0.0,0.0,True
2277.wav,6.993886e-07,-6.09759e-07,4.3906857e-07,-3.643869e-07,4.6218713e-07,False
2278.wav,-1.0133432e-07,-1.04340295e-07,1.04506555e-07,-1.1838692e-08,-4.7232675e-08,True
2279.wav,0.25753185,0.19872856,0.22412792,0.18644717,0.14346442,False
2280.wav,0.2768794,0.16489244,-0.46143678,-1.1783047,-1.8589572,True
2281.wav,0.0,0.0,0.0,0.0,0.0,True
2282.wav,0.8691632,0.7607181,0.695525,0.6323621,0.59079397,False
2283.wav,0.15935256,0.16702214,0.18861282,0.16160157,0.10135147,True
2284.wav,1.5309762,1.9013927,2.249155,2.2086911,2.3112817,True
2285.wav,0.60653245,0.5622004,0.5223186,0.49260205,0.4863922,True
2286.wav,-6.121753e-07,-5.885372e-07,6.6022903e-07,2.5645784e-07,3.2917154e-07,True
2287.wav,0.023554072,0.017158885,0.01759015,0.021026297,0.02291628,True
2288.wav,-9.57908e-13,1.6761315e-12,-6.242875e-13,-8.500462e-14,3.684489e-13,True
2289.wav,-0.021113358,-0.020386836,-0.025254697,-0.030710738,-0.032952353,True
2290.wav,-0.011468609,-0.014763534,-0.015181072,-0.014997097,-0.0134610785,False
2291.wav,-2.4733328e-08,-7.1593085e-08,-4.8071822e-08,-3.9466963e-09,-1.5508219e-08,True
2292.wav,1.9456158e-06,9.226581e-08,9.916527e-07,3.7142684e-09,5.7819966e-07,False
2293.wav,0.00017464106,0.00013957144,1.2574099e-05,-7.001481e-05,-7.778837e-05,False
2294.wav,0.5329757,0.31357872,0.11920047,-0.058464643,-0.015028145,False
2295.wav,2.0174842,1.974688,1.8876598,1.7636964,1.935456,False
2296.wav,3.1623073,2.823619,2.6454067,2.5682364,2.5189083,False
2297.wav,1.180543,1.1198875,1.0425988,0.98533714,0.9662905,False
2298.wav,0.006720688,0.006371028,0.0057883835,0.004280804,0.0048478898,False
2299.wav,-3.7231245,-8.257704,-9.193323,-9.860737,-12.279501,False
2300.wav,0.045776978,0.037228853,0.035463277,0.032995418,0.021906711,True
2301.wav,1.2885678,1.2905931,1.2226642,1.0932003,1.0142359,False
2302.wav,1.1319917e-05,2.2605168e-06,-4.7693984e-06,-8.81923e-06,-8.024168e-06,True
2303.wav,0.07132028,0.092341855,0.035682887,0.04321152,0.07677601,False
2304.wav,0.0061768834,0.0065102144,0.004881935,0.0046423622,0.0058712303,False
2305.wav,0.036568813,0.026114836,0.026217746,0.028325727,0.02749164,False
2306.wav,0.0,0.0,0.0,0.0,0.0,False
2307.wav,-2.2973687e-08,-8.141812e-08,8.657233e-09,1.6177168e-07,2.6251885e-07,True
2308.wav,1.1395462,1.482705,1.5752778,0.49608904,-0.1974636,True
2309.wav,4.0077915,3.9207227,3.8253636,3.718862,3.7618046,False
2310.wav,2.6395793e-07,-1.8934983e-07,1.8032566e-07,-1.9829687e-07,1.7464339e-07,False
2311.wav,-0.006432978,-0.008422347,-0.0021021836,0.003513641,0.006042958,True
2312.wav,-0.00084594544,-0.004331055,-0.0066042766,-0.0081413835,-0.011115437,True
2313.wav,4.9890232e-08,-6.836339e-08,1.4711694e-07,8.2446775e-08,1.1137987e-07,False
2314.wav,2.248406,2.1710668,2.0646758,2.0057263,1.9529296,True
2315.wav,0.5391692,0.54779744,0.37823784,0.35912728,0.4003501,False
2316.wav,0.027197823,0.018076975,0.008892966,-0.018406697,-0.026286548,True
2317.wav,0.0,0.0,0.0,0.0,0.0,True
2318.wav,0.51883066,0.56241655,0.6995542,0.62131596,0.3785949,True
2319.wav,0.2197768,-0.5645084,-0.3207295,-0.40178502,-0.9759692,False
2320.wav,-0.5569259,-0.6140086,-0.81744605,-0.9958364,-1.1471143,True
2321.wav,0.0,0.0,0.0,0.0,0.0,False
2322.wav,-1.1069436,-1.1299024,-1.1262805,-1.0930706,-0.97047424,False
2323.wav,-1.3408918e-06,8.7468084e-07,1.6394354e-06,1.8988435e-06,2.6946186e-06,True
2324.wav,0.5427892,0.4580091,0.3901024,0.24315721,0.09447214,True
2325.wav,0.006942787,-0.040738676,-0.085330926,-0.15101752,-0.2129114,True
2326.wav,0.14777043,0.12304521,0.107519306,0.118548766,0.14518386,False
2327.wav,-0.25544882,-0.10575251,-0.14569211,-0.35536027,-0.5007858,False
2328.wav,0.0,0.0,0.0,0.0,0.0,True
2329.wav,-0.15067804,-0.39791209,-2.0770335,-1.0421906,-1.8639326,True
2330.wav,0.05457657,-0.475628,-0.34788668,-0.74191916,-1.498498,True
2331.wav,0.60093105,0.5844549,0.5682536,0.54651105,0.5226414,True
2332.wav,-0.0027895076,-0.0016980069,0.0001363592,0.0018067801,0.002176629,False
2333.wav,0.8327588,0.84934604,0.84915394,0.74562085,0.6806958,False
2334.wav,0.013359513,0.014879046,0.015496723,0.01396798,0.012844467,False
2335.wav,-5.256481e-07,-9.594678e-07,-1.6442698e-06,-5.3259546e-06,-4.7764775e-06,True
2336.wav,4.3058844e-07,-1.736757e-07,1.4105518e-07,6.4527455e-08,5.7676164e-08,False
2337.wav,6.304955e-05,0.00022852948,0.00043621357,0.00059754954,0.0006516485,False
2338.wav,1.6548014,1.5549018,1.4355092,1.4098561,1.2454998,True
2339.wav,8.8926214e-08,-1.3199065e-07,4.100098e-09,-9.487718e-08,9.3176126e-08,False
2340.wav,0.0,0.0,0.0,0.0,0.0,False
2341.wav,0.40632337,0.45993218,0.48821872,0.4775166,0.44164467,True
2342.wav,0.0,0.0,0.0,0.0,0.0,False
2343.wav,0.00050067226,0.00040201348,0.00042040588,8.023996e-05,-0.00021669822,True
2344.wav,0.582855,0.035247047,-0.53517234,-0.7572843,-0.67193043,True
2345.wav,0.4388641,0.3796867,0.31187603,-0.039670013,-0.25066826,False
2346.wav,1.649837,1.485042,1.3302193,1.165924,1.0273247,False
2347.wav,0.0,0.0,0.0,0.0,0.0,False
2348.wav,0.6612699,0.4914651,0.45489287,0.47944027,0.3910433,False
2349.wav,-0.030837733,-0.04231254,-0.045616753,-0.045352943,-0.04001077,True
2350.wav,0.025920186,-0.03849207,-0.0842828,-0.12938546,-0.1552087,False
2351.wav,2.852261e-10,9.660526e-08,5.8389026e-07,7.093711e-07,-5.023863e-08,True
2352.wav,0.22991085,-0.28175277,-0.4353763,-0.3290125,-0.318774,True
2353.wav,-0.048251525,0.20050168,0.41313928,0.5013426,0.48483866,False
2354.wav,0.009945463,0.0015958105,-0.008717487,-0.016804736,-0.022728167,True
2355.wav,0.0,0.0,0.0,0.0,0.0,True
2356.wav,1.1790535,1.1265101,1.076932,1.0010484,0.96379685,True
2357.wav,6.261158e-05,5.0688875e-05,4.2110107e-05,5.109109e-05,-7.68682e-06,False
2358.wav,0.04882854,0.043568663,0.034702145,0.025552422,0.0175244,False
2359.wav,0.6819196,0.77497673,1.0170858,0.95950365,0.83400756,True
2360.wav,8.834363,6.662758,5.031392,2.5751927,0.34095702,False
2361.wav,0.0,0.0,0.0,0.0,0.0,True
2362.wav,4.769744e-06,3.8692538e-06,3.0608621e-06,2.6535768e-06,1.6892936e-06,True
2363.wav,-0.014672065,-0.01472781,-0.016026266,-0.013737164,-0.008181155,False
2364.wav,0.11947971,0.11006202,0.10893437,0.10635242,0.09685433,True
2365.wav,-2.0584893,-3.1791494,-3.652985,-4.4941545,-5.439863,False
2366.wav,1.0415677e-06,-2.581803e-07,-4.8210893e-07,-2.9715807e-07,-3.0593344e-07,True
2367.wav,0.0074764392,0.006744679,0.0063970834,0.0059033902,0.0053534727,True
2368.wav,-6.533035e-07,-4.0718888e-07,-3.468389e-07,-5.20736e-07,4.6893025e-08,False
2369.wav,2.3607231e-07,-1.681614e-07,5.634243e-07,2.3164116e-08,-3.044929e-09,True
2370.wav,1.0306313,0.80567694,0.6435691,0.53058106,0.43814415,False
2371.wav,1.2849511e-09,-8.673359e-09,-2.4122055e-09,2.0422894e-09,9.361738e-10,True
2372.wav,0.063850895,0.05970641,0.057883255,0.0529624,0.055594474,False
2373.wav,0.0,0.0,0.0,0.0,0.0,True
2374.wav,-5.6332067e-07,-7.062847e-07,-2.5683136e-07,-2.9932218e-07,8.5875584e-08,False
2375.wav,-0.00044065746,-0.0009922609,-0.0015058162,-0.0017124692,-0.0023531995,True
2376.wav,0.960714,0.8538048,0.7748672,0.72311854,0.6985732,True
2377.wav,0.17293833,0.18491593,0.18439862,0.14455527,0.1629727,True
2378.wav,8.670012,8.343216,7.7013416,7.336856,7.6189766,False
2379.wav,4.2625535e-07,-1.4232359e-07,5.852038e-07,-1.2219184e-07,3.5599123e-07,True
2380.wav,1.1805334e-08,-1.0724845e-08,1.400349e-07,-6.779087e-08,-2.741176e-07,False
2381.wav,-3.3564186e-07,2.7456878e-07,-4.409262e-06,-6.044066e-06,-4.6181517e-06,True
2382.wav,0.08467665,0.0978145,0.081252754,0.047327485,0.04165954,True
2383.wav,0.6914824,0.69327664,0.49525207,0.2954498,0.404641,False
2384.wav,0.00026839573,0.0002489625,0.00023344666,0.00021904308,0.00021098074,False
2385.wav,0.8900099,0.89580464,0.94392335,0.958539,0.9032558,False
2386.wav,0.8272408,0.8805269,1.0429959,1.1395245,1.1542531,False
2387.wav,-0.16134477,-0.14904189,-0.14260432,-0.15246984,-0.15496513,True
2388.wav,-1.17328e-09,1.11007e-09,-6.916865e-10,-2.1001587e-10,-4.4378343e-10,False
2389.wav,-0.008841766,-0.007305245,-0.0063385125,-0.0067465296,-0.00676676,False
2390.wav,-1.0028293e-06,-2.4265278e-06,-3.0556066e-06,-3.4879063e-06,-2.5274162e-06,True
2391.wav,-7.140876e-07,-5.3556323e-07,-3.0407642e-07,-1.17319495e-07,5.850982e-08,True
2392.wav,-0.63696635,-0.80132985,-0.84829086,-0.82727844,-0.7267523,True
2393.wav,3.7984896e-06,2.782604e-06,1.7808904e-06,7.1331954e-07,4.9583866e-07,True
2394.wav,0.111599974,-0.07707674,-0.27081645,-0.44009775,-0.5869243,True
2395.wav,-0.0010958263,-0.003789058,-0.0062088557,-0.007147927,-0.0056857686,True
2396.wav,-0.53618383,-0.22420941,0.2554236,0.64043295,0.74293935,False
2397.wav,-0.052888718,-0.077246815,-0.1011,-0.120426044,-0.11751646,True
2398.wav,0.9775511,1.0272603,1.0309802,1.0257167,1.039141,False
2399.wav,-0.0014238714,-0.0041926084,-0.0064563737,-1.9673565e-05,0.0032195887,True
2400.wav,0.0019925842,0.043571725,0.0745655,0.07692129,0.04832656,True
2401.wav,-0.20363335,-0.1786897,-0.14961714,-0.16888663,-0.16637951,False
2402.wav,0.082823046,0.07355744,0.06757022,0.064350754,0.061168827,True
2403.wav,0.61090994,0.35848838,0.08767036,-0.20298865,-0.2848041,True
2404.wav,1.4163773,1.3499892,1.3043826,1.2377577,1.1625497,False
2405.wav,-0.34750557,-0.23959763,-0.109384716,0.108144075,0.3201338,True
2406.wav,3.6018505e-06,8.9831497e-07,4.0091476e-07,-1.5084919e-07,1.2605736e-07,True
2407.wav,0.19857101,0.16562822,0.1258015,0.1010592,0.10165053,True
2408.wav,-2.0332898e-06,-6.5230597e-07,7.339354e-08,-1.7174859e-08,2.079868e-07,True
2409.wav,-2.8723787e-07,-4.3929975e-07,-2.7213417e-07,-3.157699e-07,-4.0665288e-08,True
2410.wav,-0.9362646,-1.0538263,-0.9113287,-0.80288136,-0.57672596,True
2411.wav,0.338458,0.0926561,-0.0813737,-0.30749476,-0.5573647,False
2412.wav,-9.005157e-08,-1.1676674e-07,-5.1327174e-07,-2.4404022e-07,-1.2061722e-07,True
2413.wav,6.8392666e-08,-4.6378534e-07,-9.299262e-08,-3.2260004e-07,1.2019669e-08,False
2414.wav,-2.910596e-07,-6.1071546e-07,-1.0209349e-06,-1.0295493e-06,-1.4059254e-06,True
2415.wav,-1.6597019e-06,-3.858995e-06,-4.5268807e-06,3.377631e-06,-5.5046318e-08,False
2416.wav,0.120405346,0.1145061,0.1415303,0.17004341,0.15506,False
2417.wav,-0.0112925265,-0.023158792,-0.028019434,-0.031338677,-0.037374616,True
2418.wav,0.057576742,0.050483733,0.038914934,0.028946135,0.014790889,False
2419.wav,-0.3335659,-0.37802047,-0.39723596,-0.38732332,-0.36986667,True
2420.wav,3.359117e-07,-1.7812322e-07,1.7707013e-07,2.5604538e-07,1.8508594e-07,False
2421.wav,0.0,0.0,0.0,0.0,0.0,False
2422.wav,-0.048726313,-0.09736605,-0.11032106,-0.097677544,-0.061898023,True
2423.wav,1.392425e-07,2.853265e-07,3.0021783e-07,-5.950278e-08,1.079396e-07,True
2424.wav,1.4451752,1.1202357,0.98383415,1.0004336,0.9733716,False
2425.wav,0.2064051,0.17933826,0.15244329,0.05455158,-0.024170917,True
2426.wav,0.39387912,0.3601118,0.25568026,0.087851316,-0.028322622,False
2427.wav,0.032394703,0.0566742,0.021174446,0.023687065,0.005030197,False
2428.wav,0.6143989,0.61515105,0.5987774,0.55166805,0.52469087,True
2429.wav,1.4223195,1.2109544,0.9685822,0.87342954,0.7583401,False
2430.wav,4.1598705e-07,-3.1057203e-07,1.0427499e-07,-1.3644339e-07,-1.864343e-08,False
2431.wav,-6.015438e-06,-1.7474065e-06,1.3373315e-06,1.4448775e-06,-3.9391193e-07,False
2432.wav,0.69505954,0.6604016,0.6416099,0.6293522,0.6170839,False
2433.wav,0.0,0.0,0.0,0.0,0.0,True
2434.wav,0.034819312,0.029392816,0.016372442,0.005980408,-0.0071745263,True
2435.wav,0.04665299,0.022709532,0.010471413,0.0006062486,-0.008899658,True
2436.wav,4.9833316e-06,6.1982682e-06,6.3606467e-06,6.063591e-06,4.7308195e-06,False
2437.wav,-1.7802187e-05,-1.2190652e-05,-6.802877e-06,-5.490492e-06,1.9707143e-06,True
2438.wav,0.0,0.0,0.0,0.0,0.0,False
2439.wav,0.06891087,-0.0061571375,-0.062001087,-0.074344285,-0.06866102,False
2440.wav,1.2066785e-08,-4.5349474e-08,9.790915e-08,-9.471579e-08,5.6526613e-08,True
2441.wav,-0.3565278,-0.47926155,-0.48466033,-0.385418,-0.13410424,True
2442.wav,-7.581621e-13,1.3021572e-12,1.3343142e-12,2.5197544e-12,9.764641e-13,False
2443.wav,0.73395836,0.6073097,0.5857911,0.611714,0.6075819,False
2444.wav,0.08026445,0.07456277,0.06597634,0.051081672,0.027757827,True
2445.wav,2.009218,1.9136771,1.939564,1.7824532,1.6458175,True
2446.wav,2.2377048e-05,-5.0027884e-06,4.8894467e-06,-1.41796845e-05,2.3338803e-06,True
2447.wav,-0.31874818,-1.1366029,-1.9883753,-2.4641619,-2.5936446,True
2448.wav,0.28707457,0.30178446,0.29999912,0.27501923,0.26312828,False
2449.wav,-3.8550445e-07,-2.2803652e-06,2.4760016e-07,-9.644334e-07,6.624133e-07,True
2450.wav,0.5060582,0.32560253,0.13551152,-0.01429898,-0.11319555,True
2451.wav,0.92463744,0.5888845,0.17676713,-0.20493388,-0.40238768,True
2452.wav,1.4160254,1.353834,1.3205059,1.2282192,1.117382,False
2453.wav,9.545202,8.795319,8.229368,7.7187796,7.2466593,True
2454.wav,0.0,0.0,0.0,0.0,0.0,True
2455.wav,0.06822227,0.08418489,0.1421651,0.09191575,0.13621032,False
2456.wav,7.3420483e-06,6.5227556e-07,4.6190476e-06,-1.3558935e-06,-3.7676662e-07,False
2457.wav,-0.04626835,-0.07802328,-0.11429986,-0.19439968,-0.23154962,True
2458.wav,0.51953876,0.54660594,0.52884805,0.47521436,0.4173277,False
2459.wav,0.4832011,0.3095765,0.22978766,0.062687136,0.023299832,False
2460.wav,0.57651496,0.30117178,0.25226992,0.24695872,0.19530396,False
2461.wav,0.8205296,0.7283584,0.66516423,0.6461506,0.64279175,False
2462.wav,0.74862623,0.46711034,0.20936987,0.009358966,-0.1406445,True
2463.wav,-0.00860085,-0.0042541986,-0.006157747,-0.010398749,-0.013045589,True
2464.wav,0.83623266,-0.43736634,-1.0782118,-1.7391942,-2.8296032,True
2465.wav,0.095046,0.08341077,0.077770784,0.07140463,0.06725475,False
2466.wav,2.9799411,2.90318,2.7913518,2.6796293,2.634161,False
2467.wav,2.112229,2.1321588,2.0009954,1.851496,1.8645294,False
2468.wav,0.104506716,0.104873076,0.110716246,0.10871467,0.10978452,False
2469.wav,0.31869125,0.2489222,0.18554837,0.102568835,0.011812873,False
2470.wav,0.3297385,0.7108356,1.1436083,1.580687,1.8458464,True
2471.wav,0.0036319743,0.003164213,0.0026691365,0.0029460788,0.0039939694,False
2472.wav,3.9131303,3.5739403,3.290924,2.8554373,2.4592314,True
2473.wav,0.76309,0.76891655,0.7264571,0.7111018,0.67020714,True
2474.wav,-0.007106688,-0.01704198,-0.027056975,-0.03169053,-0.033577107,True
2475.wav,3.8130615e-06,-3.2939793e-06,2.6340608e-06,-6.817353e-06,1.1221911e-05,True
2476.wav,0.8837514,0.90465075,0.93544304,0.9286065,0.8978056,False
2477.wav,0.88668245,0.90743065,0.8550976,0.83056927,0.85749096,False
2478.wav,2.3150409e-07,-5.238105e-07,1.0058723e-06,7.7840434e-07,2.6177172e-06,False
2479.wav,-5.351195e-06,-5.5188575e-06,-2.5071276e-06,-1.2223039e-06,6.474311e-07,True
2480.wav,0.0,0.0,0.0,0.0,0.0,False
2481.wav,0.0,0.0,0.0,0.0,0.0,False
2482.wav,-0.63965493,-0.8430453,-0.81718254,-1.0457752,-1.038193,True
2483.wav,-0.03664895,-0.052947566,-0.09534399,-0.13226193,-0.16279858,True
2484.wav,0.11383028,0.11752622,0.10345644,0.088972166,0.08046399,False
2485.wav,-0.46579996,-0.48219013,-0.3433746,-0.121754326,-0.086925045,False
2486.wav,0.0,0.0,0.0,0.0,0.0,False
2487.wav,1.1131194,0.92865634,0.73678005,0.63995165,0.6309773,False
2488.wav,0.29541725,0.19268683,0.0609673,-0.18727542,-0.34888357,True
2489.wav,0.9029764,0.8478538,0.78427863,0.72102046,0.65911853,False
2490.wav,-3.213621e-06,-3.8902335e-06,1.5676944e-06,1.0234122e-07,2.5872514e-06,False
2491.wav,-9.802588e-08,9.55661e-09,-9.07947e-08,-5.1467506e-08,-9.111346e-09,True
2492.wav,0.7953391,0.5874208,0.44549114,0.26046014,0.17595471,False
2493.wav,0.7163917,0.61617416,0.5098317,0.42685395,0.2572116,False
2494.wav,0.0,0.0,0.0,0.0,0.0,True
2495.wav,0.19914809,0.07936058,0.038466536,0.004687609,0.02002635,False
2496.wav,1.7716424,1.7533133,1.8187618,1.775851,1.7106085,False
2497.wav,0.31988555,0.13862403,0.35639495,0.022565212,0.07065185,False
2498.wav,-0.00013842859,-0.0018793042,-0.0023219897,-0.0025888174,-0.0012990244,True
2499.wav,0.024373012,0.0016981113,-0.012449779,-0.023233443,-0.02957489,True
2500.wav,0.9550975,0.8376148,0.7184695,0.74302757,0.7627835,True
2501.wav,3.1163465e-06,2.0763032e-06,1.5638157e-06,5.601453e-07,4.0688016e-07,True
2502.wav,-0.5814735,-0.6066936,-0.58666575,-0.5425526,-0.3934097,True
2503.wav,0.0016319636,0.0011689819,0.0010066372,0.00031109084,-0.00010720044,True
2504.wav,-0.0127518345,-0.013453679,-0.014043438,-0.014628084,-0.013122953,True
2505.wav,1.0645125,0.89882886,0.6555521,0.38117138,0.12222948,True
2506.wav,3.9810806e-07,-4.7139054e-07,8.5601727e-07,-3.4182239e-07,2.2022829e-07,True
2507.wav,0.78006625,0.524439,0.15235871,-0.30126876,-0.7354114,True
2508.wav,0.008594064,-0.025975587,-0.051291257,-0.05420869,-0.05906222,True
2509.wav,0.013597066,0.009226652,0.005021765,0.005412595,0.010172084,True
2510.wav,7.2438443e-06,-5.8424985e-06,8.725352e-06,-6.716748e-06,8.591184e-06,True
2511.wav,-1.0095902e-12,-6.565708e-12,1.8116012e-11,-5.252428e-12,2.3439445e-11,True
2512.wav,0.004708889,-0.12890308,-0.3471051,-0.63784504,-0.89490885,True
2513.wav,2.5103648e-07,-1.265705e-07,-5.6318505e-09,-2.2488389e-07,-1.03071066e-07,True
2514.wav,-6.605097e-08,-1.4064017e-07,-1.5141131e-07,-1.6116749e-07,-1.0121637e-07,True
2515.wav,2.6481863e-05,-6.77082e-05,-2.9543686e-05,-0.00010204446,-0.00013992088,True
2516.wav,-0.006845022,-0.0061621983,-0.004843422,-0.0038393752,-0.0028907398,True
2517.wav,3.923579e-06,-9.0367685e-06,-9.734644e-06,-1.0200039e-05,-3.793779e-06,True
2518.wav,3.9696087e-07,-2.1120314e-08,3.3822369e-07,1.1098203e-07,2.3839337e-07,True
2519.wav,0.005530308,-0.040819652,-0.060273986,-0.08387705,-0.094872296,True
2520.wav,-0.0001370864,-0.00016171928,-0.00010902301,-4.897238e-05,-1.599712e-05,True
2521.wav,-7.67986e-07,-9.487865e-07,-7.495027e-07,-6.3984385e-07,-3.458628e-07,True
2522.wav,-0.0009386414,-0.0013168554,-0.0018041884,-0.003953751,-0.005108965,True
2523.wav,1.9342842e-06,-1.4473824e-06,3.633939e-07,-1.2593983e-06,1.1774902e-06,True
2524.wav,0.23710467,0.12659734,-0.0011317395,0.15321508,0.11157727,True
2525.wav,0.00073162804,0.00062003185,0.0015140725,0.0009949633,-0.00093752495,True
2526.wav,-8.607434e-08,-1.2738593e-07,6.1404837e-09,3.2961864e-08,1.131655e-07,True
2527.wav,-0.32425866,-0.45049298,-0.5805055,-0.62500095,-0.5376345,True
2528.wav,1.4608582e-05,-9.2056425e-06,3.50899e-07,4.460081e-06,7.2240246e-06,True
2529.wav,-1.2657358e-06,-6.3571616e-07,-1.7095495e-07,-4.430929e-08,-7.664029e-08,True
2530.wav,0.28609818,0.10009612,-0.05247727,-0.21559879,-0.32487297,True
2531.wav,0.180078,-0.039703056,-0.082234174,-0.36821824,-0.3972696,True
2532.wav,-2.4385714e-11,-1.3168915e-11,-2.6855065e-12,-4.3188565e-12,-1.89971e-11,True
2533.wav,-0.0065331594,0.0019668238,0.0105463285,0.013354778,0.008099077,True
2534.wav,-0.012022334,-0.01389252,-0.016043447,-0.01809301,-0.017597029,True
2535.wav,0.39935285,0.10631929,-0.087552726,-0.40556645,-0.7030156,True
2536.wav,-1.421359e-06,-8.3241014e-07,-4.2432603e-08,-2.4509364e-07,-3.2232305e-07,True
2537.wav,0.0,0.0,0.0,0.0,0.0,True
2538.wav,0.0077763023,-0.007935556,-0.007722979,0.0029470415,0.0077987947,True
2539.wav,1.0499496,0.76674277,0.57234883,0.40029842,0.34640867,True
2540.wav,-0.0617518,-0.106781095,-0.12816587,-0.14402486,-0.1554336,True
2541.wav,4.33645e-06,3.463817e-06,1.7864882e-06,8.2184465e-07,2.3925245e-06,True
2542.wav,0.0,0.0,0.0,0.0,0.0,True
2543.wav,0.0028872,-0.051362958,-0.08477607,-0.09836589,-0.051002573,True
2544.wav,0.00029170676,0.00020598578,0.00014532555,-2.9432463e-06,-0.00022249128,True
2545.wav,-5.484232e-07,-3.4014187e-07,2.397755e-07,3.872579e-07,2.839082e-07,True
2546.wav,0.0,0.0,0.0,0.0,0.0,True
2547.wav,-8.374613e-08,-2.0138324e-07,3.2878165e-07,-2.8995824e-08,3.2979244e-07,True
2548.wav,-2.2582928e-05,-1.990189e-05,-1.1929336e-05,-1.9206223e-06,6.8047098e-06,True
